ROS1_0798, -0.000000, 0.000000
ROS1_1537, 0.386720, 0.280278
ROS1_1872, -0.814959, 0.463437
ROS1_2879, 1.598618, 0.406235
ROS1_3507, -0.410893, 0.246721
ROS1_6674, 0.835621, 0.329418
